place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link,added_status_m,email,domain,error,last_scanned,recheck_status,email_domain,email_domain_match,loca
ChIJp0rgJTu3yhQRUYzpLNRYY5s,KURAL HUKUK BUROSU / LAW OFFICE,,0,9,"Name: Ozalp Law Firm
link: https://www.google.com/maps/search/%C3%96zalp+Law+Firm/@41.0503876,29.0069795?authuser=0&entry=ttu
Reviews: 6 reviews

Name: DKND Law Firm / DKND Hukuk Burosu
link: https://www.google.com/maps/search/DKND+Law+Firm+%2F+DKND+Hukuk+Burosu/@41.064851,29.009177399999995?authuser=0&entry=ttu
Reviews: 0 reviews

Name: AKSU HUKUK
link: https://www.google.com/maps/search/AKSU+HUKUK/@41.0426089,29.008659599999998?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Bjk Hukuk Burosu
link: https://www.google.com/maps/search/Bjk+Hukuk+B%C3%BCrosu/@41.044505099999995,29.007645900000004?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Kiziltug Dalyan Hukuk Burosu
link: https://www.google.com/maps/search/K%C4%B1z%C4%B1ltu%C4%9F+Dalyan+Hukuk+B%C3%BCrosu/@41.066443899999996,29.004037?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.avukatipekoyakural.com/,KURAL HUKUK BUROSU / LAW OFFICE (Sahibi),https://www.google.com/maps/contrib/118032995291726744402,https://lh5.googleusercontent.com/p/AF1QipPmBBawEyfklGwqZN97Hs0aKmdVha3-LmXvjGI=w408-h408-k-no,Hukuk Burosu,Hukuk Burosu,5,08:00-19:30,Pazar,0850 304 0212,"Yildiz, KURAL HUKUK BUROSU / LAW OFFICE, Fuat Kirsan Apartmani, Ciragan Cd. No:43 Kat :2, 34349 Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJp0rgJTu3yhQRUYzpLNRYY5s,1,aysegul@avukatipekoyakural.com,avukatipekoyakural.com,,,0,avukatipekoyakural.com,True,Ci̇ragan caddesi
ChIJp4ZvdgW3yhQR0w7RbZLuC0U,Muhami Hukuk&Danismanlik,,0,70,"Name: Mihci Hukuk Burosu | Istanbul Avukat - Bosanma Avukati - Ceza Avukati - Is Hukuku Avukati - Icra Avukati
link: https://www.google.com/maps/search/M%C4%B1hc%C4%B1+Hukuk+B%C3%BCrosu+%7C+%C4%B0stanbul+Avukat+-+Bo%C5%9Fanma+Avukat%C4%B1+-+Ceza+Avukat%C4%B1+-+%C4%B0%C5%9F+Hukuku+Avukat%C4%B1+-+%C4%B0cra+Avukat%C4%B1/@41.0646272,28.9961945?authuser=0&entry=ttu
Reviews: 278 reviews

Name: MNA HUKUK
link: https://www.google.com/maps/search/MNA+HUKUK/@41.0682048,29.001407200000003?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Dolmabahce Hukuk ve Danismanlik
link: https://www.google.com/maps/search/Dolmabah%C3%A7e+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.067488999999995,29.003505999999998?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Adim Hukuk Danismanlik
link: https://www.google.com/maps/search/Ad%C4%B1m+Hukuk+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0677945,28.992602999999995?authuser=0&entry=ttu
Reviews: 3 reviews

Name: MERGA HUKUK & DANISMANLIK
link: https://www.google.com/maps/search/MERGA+HUKUK+%26+DANI%C5%9EMANLIK/@41.067718,29.003054?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.muhamilaw.com/,Muhami Hukuk&Danismanlik (Sahibi),https://www.google.com/maps/contrib/118038464108569061257,https://lh5.googleusercontent.com/p/AF1QipPMGYdew13HjtaGgnF5pmOm6p7Fk48WMZoPZU5E=w426-h240-k-no,Hukuk Burosu,"Hukuk Burosu, Avukatlik Danisma Hizmeti, Avukat",5,09:00-18:00,Pazar,0532 366 10 40,"Muhami Hukuk&Danismanlik, Esentepe Mahallesi Buyukdere Caddesi, Tevfik Erdonmez Pasa Sk. No: 24 D:9, 34394 Sisli",,https://www.google.com/maps/place/?q=place_id:ChIJp4ZvdgW3yhQR0w7RbZLuC0U,1,info@muhamilaw.com,muhamilaw.com,,,0,muhamilaw.com,True,Tevfi̇k Erdonmez Pasa sokagi
ChIJ5y4VS0_GyhQRXowi08A9724,Ozbey Hukuk & Danismanlik,,0,18,"Name: Ozbek Avukatlik Ortakligi
link: https://www.google.com/maps/search/%C3%96zbek+Avukatl%C4%B1k+Ortakl%C4%B1%C4%9F%C4%B1/@41.081089899999995,29.0165716?authuser=0&entry=ttu
Reviews: 15 reviews

Name: OZBEY Avukatlik Ortakligi
link: https://www.google.com/maps/search/%C3%96ZBEY+Avukatl%C4%B1k+Ortakl%C4%B1%C4%9F%C4%B1/@41.071059999999996,28.983506999999996?authuser=0&entry=ttu
Reviews: 10 reviews

Name: Kahveci Avukatlik Burosu
link: https://www.google.com/maps/search/Kahveci+Avukatl%C4%B1k+B%C3%BCrosu/@41.076944700000006,29.0178052?authuser=0&entry=ttu
Reviews: 21 reviews

Name: Ozgun Hukuk Burosu
link: https://www.google.com/maps/search/%C3%96zg%C3%BCn+Hukuk+B%C3%BCrosu/@41.077051999999995,29.0196025?authuser=0&entry=ttu
Reviews: 21 reviews

Name: Levent Hukuk ve Danismanlik Burosu
link: https://www.google.com/maps/search/Levent+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@41.0845415,29.013868400000003?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.ozbeyhukuk.com/,Ozbey Hukuk & Danismanlik (Sahibi),https://www.google.com/maps/contrib/113664649753283948221,https://lh5.googleusercontent.com/p/AF1QipNu_pWDY88h5s4Xn-FgeNKT_pGJ6ovorhgjrOhp=w426-h240-k-no,Hukuk Burosu,Hukuk Burosu,3.8,09:00-18:00,"Cumartesi, Pazar",(0212) 282 35 36,"Levent, Ozbey Hukuk & Danismanlik, Sumbul Sk. No: 43, 34330 Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ5y4VS0_GyhQRXowi08A9724,1,info@ozbeyhukuk.com,ozbeyhukuk.com,,,0,ozbeyhukuk.com,True,Sumbul sokagi
ChIJbQweN6XJyhQRQCEVs9KUV6M,Ikiler Hukuk,,0,4,"Name: AKPEK HUKUK DANISMANLIK
link: https://www.google.com/maps/search/AKPEK+HUKUK+DANI%C5%9EMANLIK/@40.9928066,29.0421573?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Lex Fori Arabuluculuk Merkezi
link: https://www.google.com/maps/search/Lex+Fori+Arabuluculuk+Merkezi/@40.996146599999996,29.057258599999997?authuser=0&entry=ttu
Reviews: 1 reviews

Name: ISIL CETIN YARDIMCI HUKUK BUROSU
link: https://www.google.com/maps/search/I%C5%9EIL+%C3%87ET%C4%B0N+YARDIMCI+HUKUK+B%C3%9CROSU/@40.9947939,29.055258000000002?authuser=0&entry=ttu
Reviews: 0 reviews

Name: YILDIRIM'ER Hukuk ve Danismanlik Burosu
link: https://www.google.com/maps/search/YILDIRIM%27ER+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@41.0042951,29.0541304?authuser=0&entry=ttu
Reviews: 0 reviews

Name: LETA HUKUK
link: https://www.google.com/maps/search/LETA+HUKUK/@40.994326799999996,29.064080999999998?authuser=0&entry=ttu
Reviews: 1 reviews",http://www.ikilerhukuk.com/,Ikiler Hukuk (Sahibi),,https://lh5.googleusercontent.com/p/AF1QipNFONhv8H-xt0MRcVKCVyod-jYXCDKRfLgr6DW2=w408-h272-k-no,Hukuk Burosu,Hukuk Burosu,5,,Open All Days,(0216) 514 66 44,"Ikiler Hukuk, Dumlupinar Mah. Yumurtaci Abdibey Cad. Nuhoglu Yenitepe 1. Etap, 34720 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJbQweN6XJyhQRQCEVs9KUV6M,1,info@ikilerhukuk.com,ikilerhukuk.com,,,0,ikilerhukuk.com,True,Yumurtaci̇ Abdi̇bey caddesi
ChIJRTWJ-zTFyhQRvJ1oDY37UzA,Tatli Hukuk Burosu,,0,11,"Name: GULHAN HUKUK & DANISMANLIK BUROSU - KARTAL KIRA, TAHLIYE, GAYRIMENKUL, BOSANMA, IS, ICRA, TICARET HUKUKU AVUKATI
link: https://www.google.com/maps/search/G%C3%9CLHAN+HUKUK+%26+DANI%C5%9EMANLIK+B%C3%9CROSU+-+KARTAL+K%C4%B0RA%2C+TAHL%C4%B0YE%2C+GAYR%C4%B0MENKUL%2C+BO%C5%9EANMA%2C+%C4%B0%C5%9E%2C+%C4%B0CRA%2C+T%C4%B0CARET+HUKUKU+AVUKATI/@40.9162196,29.1888005?authuser=0&entry=ttu
Reviews: 21 reviews

Name: Kartal Hukuk Burosu | Istanbul Ceza Avukati, Istanbul Agir Ceza Avukati ve Istanbul Bosanma Avukati
link: https://www.google.com/maps/search/Kartal+Hukuk+B%C3%BCrosu+%7C+%C4%B0stanbul+Ceza+Avukat%C4%B1%2C+%C4%B0stanbul+A%C4%9F%C4%B1r+Ceza+Avukat%C4%B1+ve+%C4%B0stanbul+Bo%C5%9Fanma+Avukat%C4%B1/@40.9165907,29.1888745?authuser=0&entry=ttu
Reviews: 46 reviews

Name: Keskin Hukuk
link: https://www.google.com/maps/search/Keskin+Hukuk/@40.9159814,29.188709699999997?authuser=0&entry=ttu
Reviews: 7 reviews

Name: DOGAN HUKUK BUROSU / Av. Orhan DOGAN
link: https://www.google.com/maps/search/DO%C4%9EAN+HUKUK+B%C3%9CROSU+%2F+Av.+Orhan+DO%C4%9EAN/@40.936587599999996,29.1353842?authuser=0&entry=ttu
Reviews: 163 reviews

Name: Fidan Hukuk ve Danismanlik
link: https://www.google.com/maps/search/Fidan+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.9145666,29.187713699999996?authuser=0&entry=ttu
Reviews: 0 reviews",https://tatlihukuk.com.tr/,Tatli Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/103754472706643471500,https://lh5.googleusercontent.com/p/AF1QipNoF_FUJEwXvwPLcP22uiCfXPgn5ySnh6YFFLFh=w408-h544-k-no,Avukat,Avukat,5,08:00-18:00,Pazar,(0216) 912 10 57,"Tatli Hukuk Burosu, Istmarina Plaza, Kordonboyu Ankara Cad. No:147/6 S2 Blok K34862, s2 Blok, 34880 Kartal/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJRTWJ-zTFyhQRvJ1oDY37UzA,1,av.sinem@tatlihukuk.com.tr,tatlihukuk.com.tr,,,0,tatlihukuk.com.tr,True,Kordonboyu Ankara caddesi
ChIJ1aMlc2C3yhQRbe32vyOgsDA,Eces Hukuk Burosu - Av. Ayhan Sinmaz,,0,7,"Name: Eces Hukuk Burosu
link: https://www.google.com/maps/search/Eces+Hukuk+B%C3%BCrosu/@40.990189099999995,29.044920800000003?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Avukat Hakki YUKSEL Hukuk Burosu
link: https://www.google.com/maps/search/Avukat+Hakk%C4%B1+Y%C3%9CKSEL+Hukuk+B%C3%BCrosu/@40.995702099999995,29.049073099999998?authuser=0&entry=ttu
Reviews: 8 reviews

Name: Simsek Bagci
link: https://www.google.com/maps/search/%C5%9Eim%C5%9Fek+Ba%C4%9Fc%C4%B1/@40.994445999999996,29.061970000000002?authuser=0&entry=ttu
Reviews: 0 reviews

Name: AS|AL Hukuk & Danismanlik
link: https://www.google.com/maps/search/AS%7CAL+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.995667499999996,29.052605?authuser=0&entry=ttu
Reviews: 3 reviews

Name: ECB Hukuk Burosu
link: https://www.google.com/maps/search/ECB+Hukuk+B%C3%BCrosu/@40.9923062,29.029569300000002?authuser=0&entry=ttu
Reviews: 1 reviews",http://www.eceshukuk.com/,Eces Hukuk Burosu - Av. Ayhan Sinmaz (Sahibi),https://www.google.com/maps/contrib/105646101937825550817,https://lh5.googleusercontent.com/p/AF1QipNci-yUtL2FZg_2kqRFQc4Ies3JYTjhpoe5_iNL=w408-h537-k-no,Hukuk Burosu,Hukuk Burosu,5,09:00-18:00,"Cumartesi, Pazar",(0216) 266 76 07,"Eces Hukuk Burosu - Av. Ayhan Sinmaz, Hizirbey Cad. Fikirtepe Mah. Fortis Sinanli Sitesi D Kapisi G Blok Kat:1 Daire:5, 34720 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ1aMlc2C3yhQRbe32vyOgsDA,1,info@eceshukuk.com,eceshukuk.com,,2023-12-25 02:53:30,1,eceshukuk.com,True,Hi̇zi̇rbey caddesi
ChIJVSIg4ou3yhQR02SS8aIh9Ic,Ahsen Hukuk ve Danismanlik Burosu,,0,2,"Name: Akbas Hukuk & Danismanlik Burosu
link: https://www.google.com/maps/search/Akba%C5%9F+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@41.0178134,29.0115662?authuser=0&entry=ttu
Reviews: 13 reviews

Name: ALYAN Hukuk
link: https://www.google.com/maps/search/ALYAN+Hukuk/@41.0233462,29.015154199999994?authuser=0&entry=ttu
Reviews: 0 reviews

Name: YAMAN AVUKATLIK OFISI
link: https://www.google.com/maps/search/YAMAN+AVUKATLIK+OF%C4%B0S%C4%B0/@41.025295799999995,29.0173396?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Avukat Nevzat Cetin
link: https://www.google.com/maps/search/Avukat+Nevzat+%C3%87etin/@41.0243246,29.018334?authuser=0&entry=ttu
Reviews: 0 reviews

Name: MES Hukuk ve Danismanlik Burosu
link: https://www.google.com/maps/search/MES+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@41.0253273,29.017453199999995?authuser=0&entry=ttu
Reviews: 1 reviews",http://www.ahsenhukuk.com/,Ahsen Hukuk ve Danismanlik Burosu (Sahibi),https://www.google.com/maps/contrib/104430915498593875318,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9T3LfV3iVadSdgobDG0p-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.60349&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,3,,Open All Days,,"Mimar Sinan, Ahsen Hukuk ve Danismanlik Burosu, Selam-i Ali Efendi Cd. No:12, 34000 Uskudar/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJVSIg4ou3yhQR02SS8aIh9Ic,1,info@ahsenhukuk.com,ahsenhukuk.com,,,0,ahsenhukuk.com,True,Selam-i Ali Efendi Caddesi
ChIJ3dF4P263yhQRQzfJPUcuFS4,Turhan Law,,0,9,"Name: Turhan & Turhan Avukatlik Burosu
link: https://www.google.com/maps/search/Turhan+%26+Turhan+Avukatl%C4%B1k+B%C3%BCrosu/@41.069752,28.989096899999996?authuser=0&entry=ttu
Reviews: 5 reviews

Name: Diri Legal
link: https://www.google.com/maps/search/Diri+Legal/@41.0356089,28.988611199999998?authuser=0&entry=ttu
Reviews: 0 reviews

Name: OZEL Avukatlik Burosu - Attorneys at Law
link: https://www.google.com/maps/search/%C3%96ZEL+Avukatl%C4%B1k+B%C3%BCrosu+-+Attorneys+at+Law/@41.03664,28.990551?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Tavsancil Hukuk Burosu
link: https://www.google.com/maps/search/Tav%C5%9Fanc%C4%B1l+Hukuk+B%C3%BCrosu/@41.03796,28.988028999999997?authuser=0&entry=ttu
Reviews: 5 reviews

Name: Tufan Hukuk Burosu
link: https://www.google.com/maps/search/Tufan+Hukuk+B%C3%BCrosu/@41.0382807,28.9853373?authuser=0&entry=ttu
Reviews: 2 reviews",http://turhanlaw.com/,Turhan Law (Sahibi),https://www.google.com/maps/contrib/112077801647531176255,https://lh5.googleusercontent.com/p/AF1QipOTIOzcp4HmuZbBB1R0PXWbd_YT4t4Ei8M396Y4=w426-h240-k-no,Hukuk Burosu,Hukuk Burosu,5,09:00-18:00,"Cumartesi, Pazar",(0212) 246 29 36,"Gumussuyu, Turhan Law, Inonu Cad. No: 48 K:3 D:6, 34437 Beyoglu/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ3dF4P263yhQRQzfJPUcuFS4,1,turhan@turhanlaw.com,turhanlaw.com,,,0,turhanlaw.com,True,İnonu caddesi
ChIJVVVBkVikyhQRSJ_NVioKl5M,Garipoglu Corporate Group,,0,6,"Name: Galata Sirketler Grubu
link: https://www.google.com/maps/search/Galata+%C5%9Eirketler+Grubu/@41.031582,28.814285599999998?authuser=0&entry=ttu
Reviews: 1 reviews

Name: ABIKOGLU Law Firm
link: https://www.google.com/maps/search/AB%C4%B0KO%C4%9ELU+Law+Firm/@41.0336467,28.811841299999998?authuser=0&entry=ttu
Reviews: 7 reviews

Name: Gurcuoglu
link: https://www.google.com/maps/search/G%C3%BCrc%C3%BCo%C4%9Flu/@41.0369331,28.827981200000004?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Karademir Insaat
link: https://www.google.com/maps/search/Karademir+%C4%B0n%C5%9Faat/@41.0356047,28.819788600000003?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Guroglu Grup
link: https://www.google.com/maps/search/G%C3%BCro%C4%9Flu+Grup/@41.0333592,28.866120399999996?authuser=0&entry=ttu
Reviews: 0 reviews",http://garipoglu.com/,Garipoglu Corporate Group (Sahibi),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bwO6x0_-Va49PpmIdUhjvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.82819&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,3.7,,Open All Days,(0212) 438 00 45,"15 Temmuz, Garipoglu Corporate Group, Kocman Cd. No:54, 34212 Bagcilar/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJVVVBkVikyhQRSJ_NVioKl5M,1,info@garipoglu.com,garipoglu.com,,,0,garipoglu.com,True,Kocman caddesi
ChIJjWQ8JfxftRQR-Uk88R6Vdh4,Bayar Hukuk Beylikduzu Avukat Burosu,,0,10,"Name: Beylikduzu Avukat Arabulucu - ERGUR HUKUK OFISI
link: https://www.google.com/maps/search/Beylikd%C3%BCz%C3%BC+Avukat+Arabulucu+-+ERG%C3%9CR+HUKUK+OF%C4%B0S%C4%B0/@41.0119142,28.642869599999997?authuser=0&entry=ttu
Reviews: 50 reviews

Name: Beylikduzu Avukat | GUN Hukuk & Danismanlik Burosu
link: https://www.google.com/maps/search/Beylikd%C3%BCz%C3%BC+Avukat+%7C+G%C3%9CN+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@41.010216199999995,28.653628800000003?authuser=0&entry=ttu
Reviews: 37 reviews

Name: Beylikduzu Avukat Bengi Baltaci
link: https://www.google.com/maps/search/Beylikd%C3%BCz%C3%BC+Avukat+Bengi+Baltac%C4%B1/@41.0136398,28.642103100000003?authuser=0&entry=ttu
Reviews: 47 reviews

Name: Beylikduzu Avukat Akbulut Legal / Beylikduzu Hukuk Burosu / Avukat Arabulucu Salih Akbulut
link: https://www.google.com/maps/search/Beylikd%C3%BCz%C3%BC+Avukat+Akbulut+Legal+%2F+Beylikd%C3%BCz%C3%BC+Hukuk+B%C3%BCrosu+%2F+Avukat+Arabulucu+Salih+Akbulut/@41.0123859,28.6437158?authuser=0&entry=ttu
Reviews: 32 reviews

Name: Beylikduzu Avukat Merve Ari
link: https://www.google.com/maps/search/Beylikd%C3%BCz%C3%BC+Avukat+Merve+Ar%C4%B1/@41.012738,28.6441697?authuser=0&entry=ttu
Reviews: 130 reviews",https://www.bayar.av.tr/,Bayar Hukuk Beylikduzu Avukat Burosu (Sahibi),https://www.google.com/maps/contrib/108539333771418057517,https://lh5.googleusercontent.com/p/AF1QipMyncwoehh83B2cTi-RT5atBda2gbl7ejEfnCgR=w426-h240-k-no,Hukuk Burosu,Hukuk Burosu,4.6,09:00-21:00,Pazar,(0212) 872 44 24,"Bayar Hukuk Beylikduzu Avukat Burosu, Buyuksehir Mah. Cumhuriyet Cad. No:1 Ekinoks Residence E2 Blok Kat:8 Ofis:50, 34520 Beylikduzu",,https://www.google.com/maps/place/?q=place_id:ChIJjWQ8JfxftRQR-Uk88R6Vdh4,1,info@bayar.av.tr,bayar.av.tr,,,0,bayar.av.tr,True,Cumhuri̇yet caddesi
ChIJEwXxR2e3yhQRPafESDB0DxU,Sinanoglu Avukatlik & Danismanlik,,FALSE,58,,http://www.sinanoglu.av.tr/,,,,Hukuk Burosu,,3.7,,,(0212) 955 02 40,"Sinanoglu Avukatlik & Danismanlik, Merkez, Nef11 Offices Merkez Mahallesi, Ayazma Cd. No:21 Kat:6 D:aire:107, Ayazma Cad., 34406 Kagithane/Istanbul",,https://www.google.com/maps/place/Sinano%C4%9Flu+Avukatl%C4%B1k+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/data=!4m7!3m6!1s0x14cab76747f10513:0x150f743048c4a73d!8m2!3d41.0823293!4d28.981346!16s%2Fg%2F11n18xrc5r!19sChIJEwXxR2e3yhQRPafESDB0DxU?authuser=0&hl=tr&rclk=1,,info@sinanoglu.av.tr,sinanoglu.av.tr,,,0,sinanoglu.av.tr,True,Ayazma caddesi
ChIJ9fvSdsG3yhQRWCUdM_cYjDM,EREN & GONCE HUKUK ve DANISMANLIK BUROSU,,0,236,"Name: EREN & GONCE HUKUK VE DANISMANLIK BUROSU
link: https://www.google.com/maps/search/EREN+%26+GONCE+HUKUK+VE+DANI%C5%9EMANLIK+B%C3%9CROSU/@41.0804812,29.033934899999995?authuser=0&entry=ttu
Reviews: 7 reviews

Name: Guner Hukuk Burosu
link: https://www.google.com/maps/search/G%C3%BCner+Hukuk+B%C3%BCrosu/@41.0780433,29.0213795?authuser=0&entry=ttu
Reviews: 7 reviews

Name: Pehlivan & Guner Hukuk Burosu
link: https://www.google.com/maps/search/Pehlivan+%26+G%C3%BCner+Hukuk+B%C3%BCrosu/@41.078151,29.016763?authuser=0&entry=ttu
Reviews: 5 reviews

Name: Eren Hukuk
link: https://www.google.com/maps/search/Eren+Hukuk/@41.067352899999996,29.011014099999997?authuser=0&entry=ttu
Reviews: 2 reviews

Name: EREN HUKUK BUROSU
link: https://www.google.com/maps/search/EREN+HUKUK+B%C3%9CROSU/@41.0353442,28.856299300000003?authuser=0&entry=ttu
Reviews: 17 reviews",http://www.erengoncehukuk.com/,EREN & GONCE HUKUK ve DANISMANLIK BUROSU (Sahibi),https://www.google.com/maps/contrib/107503303240163337776,https://lh5.googleusercontent.com/p/AF1QipPKj7XI7amDDNnFRb5z7d0BkqO-lcrHfCtmBw51=w408-h555-k-no,Hukuk Burosu,"Hukuk Burosu, Iflas Hukuku Avukati, Danisman, Ceza Avukati, Bosanma Avukati, Bosanma Hizmeti, Aile Hukuku Avukati, Gocmenlik Hukuku Avukati, Sigorta Hukuku Avukati, Is Hukuku Avukati",4.9,09:00-18:00,"Cumartesi, Pazar",(0212) 284 55 66,"EREN & GONCE HUKUK ve DANISMANLIK BUROSU, Nisbetiye Cad. Safir Apartmani No:9 K:1 D:4, Levent Cd., 34330 Besiktas",,https://www.google.com/maps/place/?q=place_id:ChIJ9fvSdsG3yhQRWCUdM_cYjDM,1,info@bircool.com,erengoncehukuk.com,,,0,bircool.com,False,Ni̇sbeti̇ye caddesi
